"GEOCODE" "NAME" "LAT" "LON" "TYPE" "DIST_ID" "DIST_NAM" "PROV_ID" "PROV_NAM" "coords.x1" "coords.x2"
"216" "AF011400247" "Bar Myakhel" 34.33541 69.18439 0 114 "Musayi" 1 "Kabul" 69.18439 34.33541
"217" "AF011400248" "Khanankhel" 34.34059 69.189 0 114 "Musayi" 1 "Kabul" 69.189 34.34059
"218" "AF011400249" "Suryawun" 34.33689 69.19649 0 114 "Musayi" 1 "Kabul" 69.19649 34.33689
"219" "AF011400250" "Katasang" 34.342 69.20259 0 114 "Musayi" 1 "Kabul" 69.20259 34.342
"220" "AF011400251" "Payendakhel" 34.34929 69.20319 0 114 "Musayi" 1 "Kabul" 69.20319 34.34929
"221" "AF011400252" "Ahengaran" 34.35989 69.20719 0 114 "Musayi" 1 "Kabul" 69.20719 34.35989
"222" "AF011400253" "Qaleh-ye Chaman" 34.35679 69.2044 0 114 "Musayi" 1 "Kabul" 69.2044 34.35679
"223" "AF011400254" "Hajikhel" 34.353 69.2037 0 114 "Musayi" 1 "Kabul" 69.2037 34.353
"224" "AF010900255" "Gulzar" 34.3918 69.1675 0 109 "Chahar Asyab" 1 "Kabul" 69.1675 34.3918
"225" "AF011400256" "Kotgay" 34.3741 69.24129 0 114 "Musayi" 1 "Kabul" 69.24129 34.3741
"226" "AF011400257" "Zara Kala" 34.3736 69.2177 0 114 "Musayi" 1 "Kabul" 69.2177 34.3736
"227" "AF011400258" "Qal'eh-ye Abdurra'uf" 34.36669 69.21659 0 114 "Musayi" 1 "Kabul" 69.21659 34.36669
"228" "AF011400259" "Gumbaza" 34.36779 69.23229 0 114 "Musayi" 1 "Kabul" 69.23229 34.36779
"229" "AF011400260" "Qaleh-ye Mufti" 34.3785 69.21609 0 114 "Musayi" 1 "Kabul" 69.21609 34.3785
"230" "AF011400261" "Alamkhan Kala" 34.3774 69.22319 0 114 "Musayi" 1 "Kabul" 69.22319 34.3774
"231" "AF011400262" "Mayankhel" 34.38659 69.22269 0 114 "Musayi" 1 "Kabul" 69.22269 34.38659
"232" "AF011400263" "Saydkhel" 34.39439 69.22319 0 114 "Musayi" 1 "Kabul" 69.22319 34.39439
"233" "AF010900264" "Qaleh-ye Shah-aziz" 34.4063 69.11049 0 109 "Chahar Asyab" 1 "Kabul" 69.11049 34.4063
"234" "AF010900265" "Qaleh-ye Shaghasi" 34.40829 69.1076 0 109 "Chahar Asyab" 1 "Kabul" 69.1076 34.40829
"235" "AF010900266" "Qal'eh-ye Luqman" 34.4035 69.1152 0 109 "Chahar Asyab" 1 "Kabul" 69.1152 34.4035
"236" "AF010900268" "Elyaskhel" 34.39859 69.14149 0 109 "Chahar Asyab" 1 "Kabul" 69.14149 34.39859
"237" "AF010900269" "Qaleh-ye Ja'far" 34.39839 69.14369 0 109 "Chahar Asyab" 1 "Kabul" 69.14369 34.39839
"238" "AF010900270" "Qaleh-ye Na'im" 34.39687 69.16367 1 109 "Chahar Asyab" 1 "Kabul" 69.16367 34.39687
"239" "AF011400271" "Qal'eh-ye Mohammad-azizkhan" 34.3965 69.1804 0 114 "Musayi" 1 "Kabul" 69.1804 34.3965
"240" "AF010900272" "Khayrabad" 34.41619 69.17139 0 109 "Chahar Asyab" 1 "Kabul" 69.17139 34.41619
"241" "AF011400273" "Qal'eh-yeShaghasi" 34.41944 69.20082 0 114 "Musayi" 1 "Kabul" 69.20082 34.41944
"242" "AF011400274" "Qeshlaqe Sufla" 34.40989 69.22149 0 114 "Musayi" 1 "Kabul" 69.22149 34.40989
"243" "AF011400275" "Qeshlaqe Ulya" 34.3988 69.23148 0 114 "Musayi" 1 "Kabul" 69.23148 34.3988
"244" "AF010100276" "Afshari Bala" 34.53659 69.0869 0 101 "Kabul" 1 "Kabul" 69.0869 34.53659
"245" "AF010100277" "Nawabadi Dihkipak" 34.54636 69.11931 0 101 "Kabul" 1 "Kabul" 69.11931 34.54636
"246" "AF010100278" "Kololapushta" 34.54719 69.14809 0 101 "Kabul" 1 "Kabul" 69.14809 34.54719
"247" "AF010200279" "Qal'eh-ye-Khater" 34.5489 69.1927 0 102 "Dih Sabz" 1 "Kabul" 69.1927 34.5489
"248" "AF010200280" "Pol-e Charkhi" 34.54379 69.3472 0 102 "Dih Sabz" 1 "Kabul" 69.3472 34.54379
"249" "AF011000281" "Tapa-i-Qawalha" 34.508 69.22199 0 110 "Bagrami" 1 "Kabul" 69.22199 34.508
"250" "AF010200282" "Qal'eh-ye Zanabad(Sadre A'zam)" 34.5482 69.24079 0 102 "Dih Sabz" 1 "Kabul" 69.24079 34.5482
"251" "AF010100283" "Dih Khudaydad" 34.5332 69.2139 0 101 "Kabul" 1 "Kabul" 69.2139 34.5332
"252" "AF010200284" "Yakatut" 34.543 69.21019 0 102 "Dih Sabz" 1 "Kabul" 69.21019 34.543
"253" "AF010200285" "Qabelbay" 34.53969 69.23289 0 102 "Dih Sabz" 1 "Kabul" 69.23289 34.53969
"254" "AF011000286" "Qal'eh-ye Sharabyan" 34.5334 69.32379 0 110 "Bagrami" 1 "Kabul" 69.32379 34.5334
"255" "AF011000287" "Shina" 34.52129 69.29269 0 110 "Bagrami" 1 "Kabul" 69.29269 34.52129
"256" "AF011000288" "Alukhel" 34.5276 69.27379 0 110 "Bagrami" 1 "Kabul" 69.27379 34.5276
"257" "AF011000289" "Qal'eh-ye Salo" 34.5299 69.3272 0 110 "Bagrami" 1 "Kabul" 69.3272 34.5299
"258" "AF010200290" "Deh Sabz" 34.54699 69.2654 0 102 "Dih Sabz" 1 "Kabul" 69.2654 34.54699
"259" "AF010200291" "Udkhel" 34.53719 69.2643 0 102 "Dih Sabz" 1 "Kabul" 69.2643 34.53719
"260" "AF010200292" "Qal'eh-ye Shanan" 34.54017 69.30369 0 102 "Dih Sabz" 1 "Kabul" 69.30369 34.54017
"261" "AF011000293" "Qal'eh-ye Jabarkhan" 34.53229 69.3482 0 110 "Bagrami" 1 "Kabul" 69.3482 34.53229
"262" "AF010200294" "Bazukhel" 34.55269 69.26139 0 102 "Dih Sabz" 1 "Kabul" 69.26139 34.55269
"263" "AF010100295" "Qala-I- Kulasafed" 34.5574 69.18389 0 101 "Kabul" 1 "Kabul" 69.18389 34.5574
"264" "AF010100296" "Qala-I- Malik Ashoor" 34.56659 69.1306 0 101 "Kabul" 1 "Kabul" 69.1306 34.56659
"265" "AF010100297" "Dih Kipak" 34.55959 69.12219 0 101 "Kabul" 1 "Kabul" 69.12219 34.55959
"266" "AF010100298" "Chaharqala-i-Wazirabad" 34.5575 69.16409 0 101 "Kabul" 1 "Kabul" 69.16409 34.5575
"267" "AF010100299" "Wazirabad" 34.55309 69.14539 0 101 "Kabul" 1 "Kabul" 69.14539 34.55309
"268" "AF010100300" "Qala-I-Najar" 34.56939 69.14029 0 101 "Kabul" 1 "Kabul" 69.14029 34.56939
"269" "AF010100301" "Khwaja Bughra" 34.58199 69.1604 0 101 "Kabul" 1 "Kabul" 69.1604 34.58199
"270" "AF010200302" "Mir'alam Kala" 34.58889 69.25629 0 102 "Dih Sabz" 1 "Kabul" 69.25629 34.58889
"271" "AF010200303" "Chopanbashi" 34.55261 69.20173 0 102 "Dih Sabz" 1 "Kabul" 69.20173 34.55261
"272" "AF010200304" "Qal'eh-ye Chaman(Dasht)" 34.5603 69.1932 0 102 "Dih Sabz" 1 "Kabul" 69.1932 34.5603
"273" "AF010200305" "Ra'is Mohammad-Shah" 34.5654 69.22779 0 102 "Dih Sabz" 1 "Kabul" 69.22779 34.5654
"274" "AF010200306" "Khojarawash" 34.55519 69.2277 0 102 "Dih Sabz" 1 "Kabul" 69.2277 34.55519
"275" "AF010200307" "Tarakhel" 34.54759 69.27688 1 102 "Dih Sabz" 1 "Kabul" 69.27688 34.54759
"276" "AF010200308" "Paymonar" 34.60279 69.20829 0 102 "Dih Sabz" 1 "Kabul" 69.20829 34.60279
"277" "AF010200309" "Qal'eh-ye Haji Mohammad Afzalkhan" 34.64849 69.2004 0 102 "Dih Sabz" 1 "Kabul" 69.2004 34.64849
"278" "AF010200310" "Zarin Kala" 34.60879 69.2588 0 102 "Dih Sabz" 1 "Kabul" 69.2588 34.60879
"279" "AF010200311" "Pule Sangi" 34.59909 69.24389 0 102 "Dih Sabz" 1 "Kabul" 69.24389 34.59909
"280" "AF010200312" "Deh-yehya" 34.6031 69.239 0 102 "Dih Sabz" 1 "Kabul" 69.239 34.6031
"281" "AF010200313" "Sufi Baba" 34.59779 69.25669 0 102 "Dih Sabz" 1 "Kabul" 69.25669 34.59779
"282" "AF010200314" "Khwaja Chesht" 34.644 69.23769 0 102 "Dih Sabz" 1 "Kabul" 69.23769 34.644
"283" "AF010200315" "Katachah" 34.7275 69.2323 0 102 "Dih Sabz" 1 "Kabul" 69.2323 34.7275
"284" "AF010200316" "Shorab" 34.7028 69.2276 0 102 "Dih Sabz" 1 "Kabul" 69.2276 34.7028
"285" "AF010200317" "Joybar" 34.70269 69.21989 0 102 "Dih Sabz" 1 "Kabul" 69.21989 34.70269
"286" "AF010200318" "Zemma" 34.72419 69.18789 0 102 "Dih Sabz" 1 "Kabul" 69.18789 34.72419
"287" "AF010200319" "Saydhasan" 34.6933 69.242 0 102 "Dih Sabz" 1 "Kabul" 69.242 34.6933
"288" "AF010200320" "Gholamqader Qal'eh" 34.68959 69.255 0 102 "Dih Sabz" 1 "Kabul" 69.255 34.68959
"289" "AF010200321" "Bandikhana" 34.7111 69.24429 0 102 "Dih Sabz" 1 "Kabul" 69.24429 34.7111
"290" "AF010200322" "Shaykhu" 34.75629 69.21619 0 102 "Dih Sabz" 1 "Kabul" 69.21619 34.75629
"291" "AF010200323" "Miran" 34.7353 69.25009 0 102 "Dih Sabz" 1 "Kabul" 69.25009 34.7353
"292" "AF010200324" "Qal'eh-e-Miran" 34.7324 69.22499 0 102 "Dih Sabz" 1 "Kabul" 69.22499 34.7324
"293" "AF010200325" "Sangaw" 34.74179 69.23219 0 102 "Dih Sabz" 1 "Kabul" 69.23219 34.74179
"294" "AF010200326" "Gagar" 34.7481 69.25838 0 102 "Dih Sabz" 1 "Kabul" 69.25838 34.7481
"295" "AF010200327" "Nawa" 34.68709 69.33129 0 102 "Dih Sabz" 1 "Kabul" 69.33129 34.68709
"296" "AF010200328" "Baba Qashkhar" 34.6793 69.36399 0 102 "Dih Sabz" 1 "Kabul" 69.36399 34.6793
"297" "AF010200329" "Katakhel" 34.60999 69.3493 0 102 "Dih Sabz" 1 "Kabul" 69.3493 34.60999
"298" "AF010200330" "Pir Hadzer Baba" 34.57089 69.2642 0 102 "Dih Sabz" 1 "Kabul" 69.2642 34.57089
"299" "AF010200331" "Ta'mirat" 34.55739 69.28089 0 102 "Dih Sabz" 1 "Kabul" 69.28089 34.55739
"300" "AF010200332" "Bakhtyaran" 34.6069 69.27659 0 102 "Dih Sabz" 1 "Kabul" 69.27659 34.6069
"301" "AF010200333" "Yakadarakht" 34.63069 69.34459 0 102 "Dih Sabz" 1 "Kabul" 69.34459 34.63069
"302" "AF010200334" "Rustam Qal'eh" 34.67849 69.33729 0 102 "Dih Sabz" 1 "Kabul" 69.33729 34.67849
"303" "AF010200335" "Qal'eh-ye Qadzi" 34.62709 69.36069 0 102 "Dih Sabz" 1 "Kabul" 69.36069 34.62709
"304" "AF010200336" "Omarkhel" 34.61549 69.3511 0 102 "Dih Sabz" 1 "Kabul" 69.3511 34.61549
"305" "AF010200337" "Shani Kala" 34.64159 69.35709 0 102 "Dih Sabz" 1 "Kabul" 69.35709 34.64159
"306" "AF010200338" "Khoja-ghar" 34.62579 69.40389 0 102 "Dih Sabz" 1 "Kabul" 69.40389 34.62579
"307" "AF010200339" "Tangi Kalay" 34.5743 69.3958 0 102 "Dih Sabz" 1 "Kabul" 69.3958 34.5743
"308" "AF010200340" "Saydrahim Kala" 34.61439 69.3679 0 102 "Dih Sabz" 1 "Kabul" 69.3679 34.61439
"309" "AF010200341" "Sehqal'a" 34.62449 69.39419 0 102 "Dih Sabz" 1 "Kabul" 69.39419 34.62449
"310" "AF010200342" "Alikhel" 34.63319 69.37939 0 102 "Dih Sabz" 1 "Kabul" 69.37939 34.63319
"311" "AF010200343" "Gul Kala" 34.64699 69.37149 0 102 "Dih Sabz" 1 "Kabul" 69.37149 34.64699
"312" "AF010200344" "Kotu" 34.66029 69.37899 0 102 "Dih Sabz" 1 "Kabul" 69.37899 34.66029
"313" "AF010200345" "Deh-sabze Khas" 34.64319 69.3921 0 102 "Dih Sabz" 1 "Kabul" 69.3921 34.64319
"314" "AF010200346" "Serkay" 34.7173 69.33929 0 102 "Dih Sabz" 1 "Kabul" 69.33929 34.7173
"315" "AF010200347" "Chenar" 34.71659 69.3231 0 102 "Dih Sabz" 1 "Kabul" 69.3231 34.71659
"316" "AF010200348" "Awdara" 34.7094 69.31719 0 102 "Dih Sabz" 1 "Kabul" 69.31719 34.7094
"317" "AF010200349" "Arkhbelanday" 34.6994 69.3363 0 102 "Dih Sabz" 1 "Kabul" 69.3363 34.6994
"318" "AF010200350" "Bara Awdara" 34.71479 69.3577 0 102 "Dih Sabz" 1 "Kabul" 69.3577 34.71479
"319" "AF010200351" "Jaru" 34.72679 69.31659 0 102 "Dih Sabz" 1 "Kabul" 69.31659 34.72679
"320" "AF010200352" "Akhlar" 34.7244 69.2653 0 102 "Dih Sabz" 1 "Kabul" 69.2653 34.7244
"321" "AF011100353" "Zandeh Kalay" 34.35009 69.5793 0 111 "Khaki Jabbar" 1 "Kabul" 69.5793 34.35009
"322" "AF011100354" "Qalagay" 34.36909 69.5788 0 111 "Khaki Jabbar" 1 "Kabul" 69.5788 34.36909
"323" "AF011100355" "Tizini Khas" 34.356 69.55459 0 111 "Khaki Jabbar" 1 "Kabul" 69.55459 34.356
"324" "AF011100356" "Ahangaran" 34.3624 69.6149 0 111 "Khaki Jabbar" 1 "Kabul" 69.6149 34.3624
"325" "AF011100357" "Jorobay" 34.35459 69.61449 0 111 "Khaki Jabbar" 1 "Kabul" 69.61449 34.35459
"326" "AF011100358" "Sohaki Mulla Khel" 34.3765 69.60979 0 111 "Khaki Jabbar" 1 "Kabul" 69.60979 34.3765
"327" "AF011100359" "Qala-I-Hasan" 34.38069 69.64069 0 111 "Khaki Jabbar" 1 "Kabul" 69.64069 34.38069
"328" "AF011200360" "Salamkhel" 34.43349 69.66469 0 112 "Surobi" 1 "Kabul" 69.66469 34.43349
"329" "AF011200361" "Molakhel" 34.48499 69.647 0 112 "Surobi" 1 "Kabul" 69.647 34.48499
"330" "AF011200362" "Yakha China" 34.50209 69.6908 0 112 "Surobi" 1 "Kabul" 69.6908 34.50209
"331" "AF011200363" "Zero Tanga" 34.53519 69.5908 0 112 "Surobi" 1 "Kabul" 69.5908 34.53519
"332" "AF011200364" "Ganda-khasaray" 34.53149 69.67609 0 112 "Surobi" 1 "Kabul" 69.67609 34.53149
"333" "AF090200365" "Loy Dergi" 34.45609 69.8779 0 902 "Qarghayi" 9 "Laghman" 69.8779 34.45609
"334" "AF090200366" "Myakhel (2)" 34.4311 69.94069 0 902 "Qarghayi" 9 "Laghman" 69.94069 34.4311
"335" "AF090200367" "Alimadkhel" 34.42219 69.83139 0 902 "Qarghayi" 9 "Laghman" 69.83139 34.42219
"336" "AF011200368" "Sare Jegdalek" 34.4076 69.73799 0 112 "Surobi" 1 "Kabul" 69.73799 34.4076
"337" "AF080300369" "Lwarga" 34.42089 69.92929 0 803 "Hisarak" 8 "Nangarhar" 69.92929 34.42089
"338" "AF090200370" "Mya-rasul Baba" 34.437 69.82109 0 902 "Qarghayi" 9 "Laghman" 69.82109 34.437
"339" "AF011200371" "Jegdalay" 34.43119 69.7621 0 112 "Surobi" 1 "Kabul" 69.7621 34.43119
"340" "AF011200372" "Farmanbeg" 34.4523 69.7487 0 112 "Surobi" 1 "Kabul" 69.7487 34.4523
"341" "AF090200373" "Naser (1)" 34.43359 69.90749 0 902 "Qarghayi" 9 "Laghman" 69.90749 34.43359
"342" "AF090200374" "Abdurrahimzi" 34.44449 69.90189 0 902 "Qarghayi" 9 "Laghman" 69.90189 34.44449
"343" "AF090200375" "Kharw`ale" 34.41249 70.00939 0 902 "Qarghayi" 9 "Laghman" 70.00939 34.41249
"344" "AF090200376" "Memlak" 34.40609 69.96639 0 902 "Qarghayi" 9 "Laghman" 69.96639 34.40609
"345" "AF090200377" "Naser (2)" 34.40499 69.9809 0 902 "Qarghayi" 9 "Laghman" 69.9809 34.40499
"346" "AF090200378" "Betani Tangay" 34.41349 69.98619 0 902 "Qarghayi" 9 "Laghman" 69.98619 34.41349
"347" "AF090200379" "Nawa" 34.40419 70.0263 0 902 "Qarghayi" 9 "Laghman" 70.0263 34.40419
"348" "AF090200380" "Zangor" 34.43919 69.98629 0 902 "Qarghayi" 9 "Laghman" 69.98629 34.43919
"349" "AF090200381" "Kala" 34.42219 69.97229 0 902 "Qarghayi" 9 "Laghman" 69.97229 34.42219
"350" "AF090200382" "Serwak" 34.4288 70.04689 0 902 "Qarghayi" 9 "Laghman" 70.04689 34.4288
"351" "AF090200383" "Gachaw" 34.42209 70.0733 0 902 "Qarghayi" 9 "Laghman" 70.0733 34.42209
"352" "AF090200384" "Surkay Caper" 34.44919 70.0775 0 902 "Qarghayi" 9 "Laghman" 70.0775 34.44919
"353" "AF011200385" "Mir Ghar" 34.47759 69.77039 0 112 "Surobi" 1 "Kabul" 69.77039 34.47759
"354" "AF011200386" "Dorkanay" 34.48889 69.71249 0 112 "Surobi" 1 "Kabul" 69.71249 34.48889
"355" "AF011200387" "Katasang (1)" 34.47799 69.7121 0 112 "Surobi" 1 "Kabul" 69.7121 34.47799
"356" "AF011200388" "Patay" 34.47049 69.69869 0 112 "Surobi" 1 "Kabul" 69.69869 34.47049
"357" "AF011200389" "Anargay" 34.47059 69.7436 0 112 "Surobi" 1 "Kabul" 69.7436 34.47059
"358" "AF011200390" "Debalay (1)" 34.469 69.76329 0 112 "Surobi" 1 "Kabul" 69.76329 34.469
"359" "AF011200391" "Nagoman" 34.48149 69.73719 0 112 "Surobi" 1 "Kabul" 69.73719 34.48149
"360" "AF011200392" "Kerasu" 34.4779 69.74299 0 112 "Surobi" 1 "Kabul" 69.74299 34.4779
"361" "AF011200393" "Katasang (2)" 34.5067 69.71639 0 112 "Surobi" 1 "Kabul" 69.71639 34.5067
"362" "AF011200394" "Khwajabarane Wali" 34.51889 69.6962 0 112 "Surobi" 1 "Kabul" 69.6962 34.51889
"363" "AF011200395" "Enjeray" 34.5309 69.69909 0 112 "Surobi" 1 "Kabul" 69.69909 34.5309
"364" "AF011200396" "Malora" 34.51139 69.7455 0 112 "Surobi" 1 "Kabul" 69.7455 34.51139
"365" "AF011200397" "Debalay (2)" 34.52 69.75859 0 112 "Surobi" 1 "Kabul" 69.75859 34.52
"366" "AF011200398" "Udkhel" 34.5887 69.73949 0 112 "Surobi" 1 "Kabul" 69.73949 34.5887
"367" "AF011200399" "Gogamunda" 34.57659 69.5937 0 112 "Surobi" 1 "Kabul" 69.5937 34.57659
"368" "AF011200400" "Dagari" 34.5618 69.55779 0 112 "Surobi" 1 "Kabul" 69.55779 34.5618
"369" "AF011200401" "Dopay" 34.5841 69.73389 0 112 "Surobi" 1 "Kabul" 69.73389 34.5841
"370" "AF011200402" "Ghunday Kalay" 34.5748 69.71909 0 112 "Surobi" 1 "Kabul" 69.71909 34.5748
"371" "AF011200403" "Loy Kalay (2)" 34.56289 69.7104 0 112 "Surobi" 1 "Kabul" 69.7104 34.56289
"372" "AF011200404" "Molayan" 34.5591 69.71459 0 112 "Surobi" 1 "Kabul" 69.71459 34.5591
"373" "AF011200405" "Sar Chashmeh" 34.56589 69.7011 0 112 "Surobi" 1 "Kabul" 69.7011 34.56589
"374" "AF011200406" "Eslamkot" 34.5706 69.71259 0 112 "Surobi" 1 "Kabul" 69.71259 34.5706
"375" "AF011200407" "Dre Sar Kalay" 34.5714 69.73009 0 112 "Surobi" 1 "Kabul" 69.73009 34.5714
"376" "AF011200408" "Mirza Khano Kalay" 34.5647 69.72169 0 112 "Surobi" 1 "Kabul" 69.72169 34.5647
"377" "AF011200409" "Hosaynkhel (1)" 34.56255 69.723 0 112 "Surobi" 1 "Kabul" 69.723 34.56255
"378" "AF011200410" "Warkhara" 34.5817 69.7254 0 112 "Surobi" 1 "Kabul" 69.7254 34.5817
"379" "AF011200411" "Daguna" 34.57655 69.72379 0 112 "Surobi" 1 "Kabul" 69.72379 34.57655
"380" "AF011200412" "Wola" 34.57492 69.73412 0 112 "Surobi" 1 "Kabul" 69.73412 34.57492
"381" "AF011200413" "Kace Sherkhan" 34.59599 69.6545 0 112 "Surobi" 1 "Kabul" 69.6545 34.59599
"382" "AF011200414" "Dalwazi Kalay" 34.61209 69.65549 0 112 "Surobi" 1 "Kabul" 69.65549 34.61209
"383" "AF011200415" "Liwan" 34.61229 69.71809 0 112 "Surobi" 1 "Kabul" 69.71809 34.61229
"384" "AF011200416" "Sahebzadagano Kala" 34.603 69.7188 0 112 "Surobi" 1 "Kabul" 69.7188 34.603
"385" "AF011200417" "Jalawanan" 34.60159 69.72959 0 112 "Surobi" 1 "Kabul" 69.72959 34.60159
"386" "AF011200418" "Loy Kalay (1)" 34.6106 69.7375 0 112 "Surobi" 1 "Kabul" 69.7375 34.6106
"387" "AF011200419" "Naghlu" 34.63369 69.71759 0 112 "Surobi" 1 "Kabul" 69.71759 34.63369
"388" "AF011200420" "Kabratu (2)" 34.66759 69.73969 0 112 "Surobi" 1 "Kabul" 69.73969 34.66759
"389" "AF011200421" "Alo Kalay" 34.6824 69.81686 0 112 "Surobi" 1 "Kabul" 69.81686 34.6824
"390" "AF011200422" "Waka (1)" 34.61909 69.74349 0 112 "Surobi" 1 "Kabul" 69.74349 34.61909
"391" "AF011200423" "Memanday" 34.59349 69.76069 0 112 "Surobi" 1 "Kabul" 69.76069 34.59349
"392" "AF011200424" "Shirin Kalay" 34.58429 69.7459 0 112 "Surobi" 1 "Kabul" 69.7459 34.58429
"393" "AF011200425" "Sharifkhan Kalay" 34.5814 69.74179 0 112 "Surobi" 1 "Kabul" 69.74179 34.5814
"394" "AF011200426" "Katagay" 34.5567 69.745 0 112 "Surobi" 1 "Kabul" 69.745 34.5567
"395" "AF011200427" "Bandul" 34.60789 69.7431 0 112 "Surobi" 1 "Kabul" 69.7431 34.60789
"396" "AF011200428" "Sorubi" 34.6088 69.72346 1 112 "Surobi" 1 "Kabul" 69.72346 34.6088
"397" "AF011200429" "Kuza Kala" 34.6011 69.7527 0 112 "Surobi" 1 "Kabul" 69.7527 34.6011
"398" "AF011200430" "Angurtak" 34.5931 69.80129 0 112 "Surobi" 1 "Kabul" 69.80129 34.5931
"399" "AF011200431" "Manlara" 34.61649 69.80239 0 112 "Surobi" 1 "Kabul" 69.80239 34.61649
"400" "AF011200432" "Sufyan" 34.64589 69.77269 0 112 "Surobi" 1 "Kabul" 69.77269 34.64589
"401" "AF011200433" "Waka (2)" 34.63798 69.75218 0 112 "Surobi" 1 "Kabul" 69.75218 34.63798
"402" "AF011200434" "Gwara Khwara" 34.62639 69.75459 0 112 "Surobi" 1 "Kabul" 69.75459 34.62639
"403" "AF011200435" "Sokhtagyan" 34.6368 69.76379 0 112 "Surobi" 1 "Kabul" 69.76379 34.6368
"404" "AF011200436" "Gat Kala" 34.65129 69.75959 0 112 "Surobi" 1 "Kabul" 69.75959 34.65129
"405" "AF011200437" "Shirab Chah" 34.67379 69.78859 0 112 "Surobi" 1 "Kabul" 69.78859 34.67379
"406" "AF011200438" "Farman" 34.66859 69.81649 0 112 "Surobi" 1 "Kabul" 69.81649 34.66859
"407" "AF011200439" "Kuz Bahlolkhel" 34.67689 69.793 0 112 "Surobi" 1 "Kabul" 69.793 34.67689
"408" "AF011200440" "Bar Bahlolkhel" 34.6815 69.79779 0 112 "Surobi" 1 "Kabul" 69.79779 34.6815
"409" "AF090100441" "Karamkol (Margha China)" 34.5969 69.86659 0 901 "Mihtarlam" 9 "Laghman" 69.86659 34.5969
"410" "AF011200442" "Gharbi Badpash" 34.63149 69.8418 0 112 "Surobi" 1 "Kabul" 69.8418 34.63149
"411" "AF011200443" "Chashmeh-ye Masti" 34.63649 69.8316 0 112 "Surobi" 1 "Kabul" 69.8316 34.63649
"412" "AF011200444" "Spin Kunday" 34.6665 69.83069 0 112 "Surobi" 1 "Kabul" 69.83069 34.6665
"413" "AF011200445" "Sper Kunday" 34.6597 69.8474 0 112 "Surobi" 1 "Kabul" 69.8474 34.6597
"414" "AF011200446" "Chenar" 34.6897 69.8255 0 112 "Surobi" 1 "Kabul" 69.8255 34.6897
"415" "AF011200447" "Gaze Ulya" 34.77629 69.84179 0 112 "Surobi" 1 "Kabul" 69.84179 34.77629
"416" "AF011200448" "Kurkot" 34.7488 69.8391 0 112 "Surobi" 1 "Kabul" 69.8391 34.7488
"417" "AF011200449" "Samotala" 34.71479 69.81779 0 112 "Surobi" 1 "Kabul" 69.81779 34.71479
"418" "AF011200450" "Adam Ceray" 34.71228 69.8139 0 112 "Surobi" 1 "Kabul" 69.8139 34.71228
"419" "AF011200451" "Hosaynkhel (2)" 34.71181 69.80099 0 112 "Surobi" 1 "Kabul" 69.80099 34.71181
"420" "AF011200452" "Kabratu (1)" 34.72149 69.78379 0 112 "Surobi" 1 "Kabul" 69.78379 34.72149
"421" "AF011200453" "Ebrahimkhel" 34.72229 69.82449 0 112 "Surobi" 1 "Kabul" 69.82449 34.72229
"422" "AF011200454" "Wochakanay" 34.70659 69.84049 0 112 "Surobi" 1 "Kabul" 69.84049 34.70659
"423" "AF011200455" "Dwakholeh" 34.7473 69.8199 0 112 "Surobi" 1 "Kabul" 69.8199 34.7473
"424" "AF011200456" "Akakhel" 34.72759 69.82909 0 112 "Surobi" 1 "Kabul" 69.82909 34.72759
"425" "AF011200457" "Ne`man" 34.7296 69.83679 0 112 "Surobi" 1 "Kabul" 69.83679 34.7296
"426" "AF011200458" "Gaze Sufla" 34.76149 69.82869 0 112 "Surobi" 1 "Kabul" 69.82869 34.76149
"427" "AF011200459" "Yakhdand" 34.7597 69.80159 0 112 "Surobi" 1 "Kabul" 69.80159 34.7597
"428" "AF011200460" "Qal`eh-ye Kalan" 34.759 69.8773 0 112 "Surobi" 1 "Kabul" 69.8773 34.759
"429" "AF011200461" "Sire Qal`eh" 34.7371 69.85759 0 112 "Surobi" 1 "Kabul" 69.85759 34.7371
"430" "AF011200462" "Rodbar" 34.7336 69.84249 0 112 "Surobi" 1 "Kabul" 69.84249 34.7336
"431" "AF011200463" "Yarkanay" 34.7427 69.84749 0 112 "Surobi" 1 "Kabul" 69.84749 34.7427
"432" "AF011200464" "Dak Kala" 34.7412 69.87229 0 112 "Surobi" 1 "Kabul" 69.87229 34.7412
"433" "AF011200465" "Bazkhel" 34.73929 69.85959 0 112 "Surobi" 1 "Kabul" 69.85959 34.73929
"434" "AF011200466" "Lywanyan" 34.74699 69.8634 0 112 "Surobi" 1 "Kabul" 69.8634 34.74699
"435" "AF011200467" "Koti" 34.75359 69.8715 0 112 "Surobi" 1 "Kabul" 69.8715 34.75359
"436" "AF011200468" "Bozakhel" 34.78549 69.896 0 112 "Surobi" 1 "Kabul" 69.896 34.78549
"437" "AF011200469" "Kergo" 34.7636 69.895 0 112 "Surobi" 1 "Kabul" 69.895 34.7636
"438" "AF011200470" "Sra Qal`eh" 34.77569 69.89159 0 112 "Surobi" 1 "Kabul" 69.89159 34.77569
"439" "AF011200471" "Arawu" 34.79229 69.90019 0 112 "Surobi" 1 "Kabul" 69.90019 34.79229
"440" "AF011200472" "Bushti" 34.781 69.90589 0 112 "Surobi" 1 "Kabul" 69.90589 34.781
